WMO Region,Country,Station,Latitude,Longitude,Elevation,WMO Index,URL
Africa,Ghana,WA,10.05,-2.5,322.7,0-20000-0-65404,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8861
Africa,Guinea,SIGUIRI,11.43333333,-9.166666667,363.5,0-20000-0-61811,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8370
Africa,Guinea,KINDIA,10.05,-12.86666667,458.34,0-20000-0-61818,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8372
Africa,Guinea,CONAKRY,9.566666667,-13.61666667,49,0-20000-0-61831,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8375
Africa,Guinea,MAMOU,10.36666667,-12.08333333,785,0-20000-0-61820,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8373
Africa,Guinea,KISSIDOUGOU,9.216666667,-10.21666667,412,0-20000-0-61834,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8378
Africa,Guinea,FARANAH/BADALA,10.03333333,-10.75,463,0-20000-0-61833,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8377
Africa,Guinea,CONAKRY/GBESSIA,9.566666667,-13.61666667,25.79,0-20000-0-61832,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8376
Africa,Guinea,KOUNDARA,12.56666667,-13.51666667,90,0-20000-0-61802,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8368
Africa,Guinea,BOKE,10.93333333,-14.81666667,69.4,0-20000-0-61816,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8371
Africa,Guinea,N'ZEREKORE,7.75,-8.283333333,475,0-20000-0-61849,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8380
Africa,Guinea,MACENTA,8.533333333,-9.5,559,0-20000-0-61847,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8379
Africa,Guinea,KANKAN,10.38333333,-9.3,376.31,0-20000-0-61829,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8374
Africa,Guinea,LABE,11.31666667,-12.3,1025.36,0-20000-0-61809,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8369
Africa,Guinea-Bissau,BISSAU AEROPORTO,11.88333333,-15.65,39,0-20000-0-61766,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8365
Africa,Guinea-Bissau,BAFATA,12.16666667,-14.66666667,42,0-20000-0-61781,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8367
Africa,Guinea-Bissau,BOLAMA,11.58333333,-15.48333333,18,0-20000-0-61769,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8366
Africa,Kenya,MOMBASA INTERNATIONAL AIRPORT,-4.015,39.60638889,5.49,0-20000-0-63820,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8628
Africa,Kenya,KISII,-0.683055556,34.78861111,1770.89,0-20000-0-63709,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8602
Africa,Kenya,DAGORETTI CORNER,-1.303611111,36.75972222,1798.32,0-20000-0-63741,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8614
Africa,Kenya,JOMO KENYATTA NTERNATIONAL AIRPORT,-1.3275,36.91638889,1624.28,0-20000-0-63740,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8613
Africa,Kenya,VOI,-3.398055556,38.55805556,559.92,0-20000-0-63793,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8623
Africa,Kenya,MANDERA,3.938611111,41.85444444,330.71,0-20000-0-63624,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8583
Africa,Kenya,RADAR DWSR-8501 - JKIA,-1.321388889,36.93972222,1658,,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/31772
Africa,Kenya,WAJIR,1.74,40.08666667,243.84,0-20000-0-63671,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8590
Africa,Kenya,MOYALE,3.598611111,39.05027778,1112.52,0-20000-0-63619,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8582
Africa,Kenya,LAMU,-2.204444444,40.83694444,1.83,0-20000-0-63772,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8618
Africa,Kenya,KISUMU,-0.086111111,34.72888889,1148.79,0-20000-0-63708,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8601
Africa,Kenya,NYERI,-0.442777778,36.98055556,1798.32,0-20000-0-63717,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8606
Africa,Kenya,GARISSA,-0.476666667,39.64861111,143,0-20000-0-63723,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8608
Africa,Kenya,NAKURU,-0.272777778,36.1025,1901.04,0-20000-0-63714,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8605
Africa,Kenya,ELDORET INTERNATIONAL AIRPORT,0.405,35.22361111,2088,0-20000-0-63688,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8597
Africa,Kenya,EMBU,-0.500779,37.458902,1493.52,0-20000-0-63720,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8607
Africa,Kenya,RADAR DWSR-8501 - MALINDI,-3.269444444,40.05027778,37,,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/31773
Africa,Kenya,LODWAR,3.118611111,35.64,505.97,0-20000-0-63612,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8581
Africa,Kenya,MERU,0.051666667,37.65083333,1524,0-20000-0-63695,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8598
Africa,Kenya,KITALE,1.016944444,35.01166667,1895,0-20000-0-63661,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8589
Africa,Kenya,ELDORET,0.498333333,35.30638889,646.18,0-20000-0-63686,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8595
Africa,Lesotho,MOKHOTLONG,-29.26666667,29.13333333,2200,0-20000-0-68452,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9243
Africa,Lesotho,QACHA'S NEK,-30.06666667,28.7,1970,0-20000-0-68456,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9245
Africa,Lesotho,MASERU-MIA,-29.45,27.55,1631,0-20000-0-68454,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9244
Africa,Liberia,ROBERTS FIELD,6.25,-10.35,8,0-20000-0-65660,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8908
Africa,Liberia,SPRIGGS PAYNE AIRPORT,6.333333333,-10.75,8,0-20000-0-65602,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8907
Africa,Libya,SEBHA,27.01666667,14.45,435,0-20000-0-62124,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8433
Africa,Libya,ALGATRON,24.5513,14.3475,468,0-20000-0-62210,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32534
Africa,Libya,HON,29.13416667,15.935,267,0-20000-0-62131,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8434
Africa,Libya,SIRTE,31.20833333,16.57194444,13,0-20000-0-62019,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8423
Africa,Libya,ZALLA,28.58555556,17.29972222,,0-20000-0-62140,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8435
Africa,Libya,GHAT,25.13972222,10.15111111,699,0-20000-0-62212,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8439
Africa,Libya,MARADA,29.2853,19.0238,37,0-20000-0-62145,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32533
Africa,Libya,YEFREN,32.0403,12.3128,690.84,0-20000-0-62008,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8416
Africa,Libya,BENINA,32.1,20.26666667,131,0-20000-0-62053,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8424
Africa,Libya,GARIAT EL-SHARGHIA,30.39083333,13.58527778,497,0-20000-0-62120,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8431
Africa,Libya,AGEDABIA,30.71666667,20.16666667,6,0-20000-0-62055,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8426
Africa,Libya,EL KHOMS,32.4007,14.1425,25,0-20000-0-62012,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8419
Africa,Libya,ABU NJAYM,30.3552,15.2542,90.48,0-20000-0-62018,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8422
Africa,Libya,JALO,29.0275,21.54611111,45.46,0-20000-0-62161,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8436
Africa,Libya,NALUT,31.51444444,10.59777778,622,0-20000-0-62002,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8414
Africa,Libya,GHADAMES,30.11083333,9.490555556,347,0-20000-0-62103,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8430
Africa,Libya,TAZERBO,25.67277778,21.09055556,260,0-20000-0-62259,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8440
Africa,Libya,MISURATA,32.2426,15.0211,33,0-20000-0-62016,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8421
Africa,Libya,BENWLID,31.74055556,13.95722222,270.2,0-20000-0-62014,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8420
Africa,Libya,DERNA,32.78333333,22.58333333,26,0-20000-0-62059,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8428
Africa,Libya,OBARI,26.6,12.78333333,463,0-20000-0-62200,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8438
Africa,Libya,TRIPOLI INTERNATIONAL AIRPORT,32.7,13.08333333,63,0-20000-0-62010,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8417
Africa,Libya,AL-MARJ,32.51666667,20.88333333,334,0-20000-0-62054,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8425
Africa,Libya,SHAHAT,32.8,21.88333333,649,0-20000-0-62056,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8427
Africa,Libya,GIGHBUB,29.75444444,24.51638889,-1,0-20000-0-62176,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8437
Africa,Libya,KUFRA,24.19861111,23.3,417,0-20000-0-62271,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8441
Africa,Libya,TRIPOLI UPPER AIR STATION,32.74055556,13.08194444,64,0-20001-0-62010,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/14079
Africa,Libya,TRAGEN,25.94361111,14.41777778,468,0-434-0-62225,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32407
Africa,Libya,RASLANUF,30.2924,18.3506,22,0-20000-0-62035,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32536
Africa,Libya,GARIAN,32.092,13.0043,728.9,0-20000-0-62011,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8418
Africa,Libya,EL HAMADA,29.51666667,12.93333333,,0-20000-0-62121,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8432
Africa,Libya,ZUARA,32.5553,12.0556,4,0-20000-0-62007,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8415
Africa,Libya,TOBRUK,32.09555556,23.92888889,50,0-20000-0-62062,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8429
Africa,Libya,ESSBEEA,32.3227,13.1018,126.4,0-434-0-62009,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32413
Africa,Madagascar,MAINTIRANO,-18.05,44.03333333,23,0-20000-0-67073,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8958
Africa,Madagascar,ANTSIRABE,-19.81666667,47.06666667,1523,0-20000-0-67107,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8962
Africa,Madagascar,TAOLAGNARO,-25.03333333,46.95,8,0-20000-0-67197,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8972
Africa,Madagascar,FAUX-CAP,-25.55,45.53333333,22,0-20000-0-67194,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8971
Africa,Madagascar,FASCENE (NOSSI-BE),-13.31666667,48.31666667,10,0-20000-0-67012,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8946
Africa,Madagascar,ANTANANARIVO,-18.86666667,47.5,,0-20000-0-67085,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8960
Africa,Madagascar,MANANJARY,-21.2,48.36666667,5,0-20000-0-67143,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8967
Africa,Madagascar,ANALALAVA,-14.63333333,47.76666667,105,0-20000-0-67019,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8948
Africa,Madagascar,ANTALAHA,-14.88333333,50.25,87,0-20000-0-67025,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8952
Africa,Madagascar,ANTSOHIHY,-14.88333333,47.98333333,23,0-20000-0-67020,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8949
Africa,Madagascar,SAINTE-MARIE AERODROME,-17.08333333,49.81666667,2,0-20000-0-67072,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8957
Africa,Madagascar,ANDAPA,-14.65,49.61666667,473,0-20000-0-67022,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8950
Africa,Madagascar,FIANARANTSOA,-21.45,47.1,1115,0-20000-0-67137,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8966
Africa,Madagascar,TOLIARA,-23.38333333,43.73333333,8,0-20000-0-67161,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8970
Africa,Madagascar,SAMBAVA,-14.28333333,50.16666667,5,0-20000-0-67023,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8951
Africa,Madagascar,MAHAJANGA,-15.66666667,46.35,26,0-20000-0-67027,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8953
Africa,Madagascar,MAHANORO,-19.83333333,48.8,5,0-20000-0-67113,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8963
Africa,Madagascar,RANOHIRA,-22.55,45.4,824,0-20000-0-67152,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8968
Africa,Madagascar,MAEVATANANA,-16.95,46.83333333,76,0-20000-0-67045,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8955
Africa,Madagascar,ANTANANARIVO/IVATO,-18.8,47.48333333,1279,0-20000-0-67083,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8959
Africa,Madagascar,MOROMBE,-21.75,43.36666667,5,0-20000-0-67131,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8965
Africa,Madagascar,AMBOHITSILAOZANA,-17.63333333,48.5,,0-20000-0-67067,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8956
Africa,Madagascar,MORONDAVA,-20.28333333,44.31666667,7,0-20000-0-67117,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8964
Africa,Madagascar,ANTSIRANANA,-12.35,49.3,114,0-20000-0-67009,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8945
Africa,Madagascar,TOAMASINA,-18.11666667,49.4,5,0-20000-0-67095,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8961
Africa,Madagascar,BESALAMPY,-16.75,44.48333333,38,0-20000-0-67037,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8954
Africa,Madagascar,VOHEMAR,-13.36666667,50,6,0-20000-0-67017,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8947
Africa,Madagascar,FARAFANGANA,-22.8,47.83333333,8,0-20000-0-67157,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8969
Africa,Malawi,CHITEDZE,-13.98333333,33.63333333,1149,0-20000-0-67585,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9036
Africa,Malawi,N.R.C.,-14.16666667,33.66666667,1100,0-20000-0-67588,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9038
Africa,Malawi,MONKEY BAY,-14.08333333,34.91666667,474,0-20000-0-67690,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9055
Africa,Malawi,SALIMA,-13.75,34.58333333,513,0-20000-0-67597,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9040
Africa,Malawi,DEDZA,-14.31666667,34.26666667,1630,0-20000-0-67689,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9054
Africa,Malawi,MAKOKA,-15.51666667,35.21666667,1028,0-20000-0-67692,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9056
Africa,Malawi,MAKANGA,-16.51666667,35.15,58,0-20000-0-67797,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9080
Africa,Malawi,BOLERO,-10.96666667,33.73333333,1100,0-20000-0-67424,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9013
Africa,Malawi,KASUNGU,-13.01666667,33.46666667,1015,0-20000-0-67584,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9035
Africa,Malawi,CHICHIRI,-15.78333333,35.03333333,1141,0-20000-0-67687,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9053
Africa,Malawi,MZIMBA,-11.88333333,33.61666667,1349,0-20000-0-67485,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9021
Africa,Malawi,NKHATA BAY,-11.6,34.3,500,0-20000-0-67493,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9023
Africa,Malawi,NKHOTA KOTA,-12.91666667,34.26666667,500,0-20000-0-67591,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9039
Africa,Malawi,CHILEKA,-15.68333333,34.96666667,766,0-20000-0-67693,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9057
